Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
1205,67,Male,Hat,Accessories,94,Florida,M,Pink,Spring,3.2,No,Yes,20,Credit Card,Every 3 Months
642,47,Male,Backpack,Clothing,78,Alaska,M,Red,Winter,3.9,Yes,Yes,23,Credit Card,Every 3 Months
1042,36,Male,Jacket,Clothing,,Minnesota,M,Orange,Summer,4.9,Yes,Yes,11,Cash,Fortnightly
3816,32,Female,Socks,Accessories,44,Maine,M,Brown,Fall,4.3,No,No,12,Venmo,Fortnightly
2500,52,Male,Pants,Clothing,73,Louisiana,L,Pink,Summer,3.1,No,No,2,Cash,Quarterly
470,21,Male,Gloves,Clothing,46,Alabama,L,Pink,Fall,4.1,Yes,Yes,30,Debit Card,Bi-Weekly
1056,70,Male,Shirt,Outerwear,27,Massachusetts,M,Orange,Spring,,No,Yes,24,Debit Card,Annually
783,28,Male,Sweater,Clothing,57,Hawaii,M,Green,Summer,4.5,Yes,Yes,15,Cash,Weekly
1236,23,Male,Hoodie,Clothing,22,Idaho,M,Red,Spring,3,No,Yes,,PayPal,Every 3 Months
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,Yes,31,Bank Transfer,Fortnightly
1814,40,Male,Hat,Clothing,62,Illinois,M,Olive,Spring,3.5,No,No,24,PayPal,Weekly
2029,29,Male,Coat,Footwear,84,Ohio,XL,Purple,Fall,3.7,No,No,,Venmo,Bi-Weekly
2629,25,Male,Sweater,Clothing,51,Wyoming,M,Silver,Summer,3.8,No,No,42,Credit Card,Bi-Weekly
2167,31,Male,Gloves,Outerwear,88,New Jersey,S,Purple,Spring,3.5,No,No,50,Credit Card,Bi-Weekly
143,37,Male,Sneakers,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Yes,33,Credit Card,Fortnightly
3652,20,Female,Scarf,Accessories,32,Arizona,M,Yellow,Spring,3.8,No,No,5,Venmo,Every 3 Months
1345,56,Male,Dress,Clothing,37,New York,S,Violet,Fall,4.9,No,Yes,,Cash,Annually
3455,55,Female,T-shirt,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,No,15,PayPal,Bi-Weekly
1435,59,Male,Coat,Clothing,64,New York,L,Maroon,Summer,4.6,No,Yes,21,Debit Card,Bi-Weekly
2635,26,Male,Backpack,Footwear,58,North Carolina,S,Black,Summer,3.2,No,No,,PayPal,Every 3 Months
2413,53,Male,Jewelry,Outerwear,51,Oregon,M,Pink,Winter,4.3,No,No,8,Bank Transfer,Bi-Weekly
3118,43,Female,Shoes,Clothing,50,Florida,M,Olive,Fall,,No,No,,PayPal,Bi-Weekly
172,29,Male,Scarf,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Yes,4,Credit Card,Weekly
3331,38,Female,Hoodie,Footwear,96,Missouri,M,Black,Spring,3.2,No,No,41,Bank Transfer,Quarterly
2148,47,Male,Shorts,Clothing,43,Missouri,,Charcoal,Fall,4.8,No,No,4,Cash,Fortnightly
1578,68,Male,Blouse,Footwear,34,Delaware,S,Olive,Spring,4,No,Yes,7,Venmo,Fortnightly
2818,25,Female,Belt,Accessories,65,South Carolina,XL,Yellow,Winter,3.4,No,No,6,Venmo,Weekly
1574,36,Male,Jacket,Clothing,31,North Dakota,L,Indigo,Summer,4.3,No,Yes,25,Debit Card,Weekly
3577,29,Female,Handbag,Footwear,24,Maine,,Yellow,Spring,3,No,No,12,Venmo,Bi-Weekly
3343,66,Female,Belt,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,No,45,Credit Card,Weekly
703,18,Male,Backpack,Clothing,71,Montana,M,White,Winter,,Yes,Yes,1,Cash,Weekly
1875,67,Male,Shorts,Clothing,33,Indiana,L,Purple,Fall,,No,No,14,Cash,Weekly
2317,28,Male,Jeans,Footwear,39,Montana,,Yellow,Winter,3.8,No,No,7,Debit Card,Annually
1607,55,Male,Shoes,Clothing,21,Kansas,S,White,Spring,,No,Yes,,PayPal,Fortnightly
444,22,Male,Blouse,Accessories,67,Hawaii,M,Magenta,Summer,,Yes,Yes,24,PayPal,Annually
3258,44,Female,Sandals,Clothing,98,Minnesota,,Brown,Fall,3.3,No,No,39,Venmo,Every 3 Months
1135,62,Male,Socks,Clothing,81,Wisconsin,M,Brown,Summer,4.6,No,Yes,2,Venmo,Every 3 Months
637,41,Male,Hat,Accessories,30,Wisconsin,M,Indigo,Summer,,Yes,Yes,14,Bank Transfer,Every 3 Months
1167,48,Male,Sweater,Clothing,48,Connecticut,S,Lavender,Winter,,No,Yes,22,Venmo,Fortnightly
2948,52,Female,Hat,Accessories,63,Nebraska,L,Peach,Spring,4.4,No,No,50,Venmo,Annually
3560,18,Female,Sunglasses,Clothing,25,Utah,M,Beige,Fall,3,No,No,13,Venmo,Every 3 Months
2446,63,Male,Backpack,Accessories,96,Tennessee,M,Brown,Summer,4.1,No,No,50,Cash,Weekly
3664,65,Female,Shirt,Accessories,59,Florida,M,Green,Summer,4.4,No,No,49,Credit Card,Weekly
983,35,Male,Sweater,Outerwear,62,Texas,S,Red,Summer,3.2,Yes,Yes,37,PayPal,Monthly
2915,45,Female,Shorts,Clothing,72,Pennsylvania,M,Yellow,Fall,,No,No,1,Debit Card,Bi-Weekly
485,68,Male,Shirt,Accessories,73,Missouri,L,Lavender,Summer,4.7,Yes,Yes,28,Bank Transfer,Quarterly
1123,70,Male,Shirt,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,No,Yes,12,Credit Card,Annually
1666,40,Male,Sandals,Outerwear,41,New Mexico,L,Pink,Fall,3.4,No,Yes,,Venmo,Monthly
2613,55,Male,Hoodie,Accessories,22,Louisiana,M,Turquoise,Winter,3.8,No,No,27,Venmo,Quarterly
791,22,Male,Socks,Clothing,37,Louisiana,M,Indigo,Summer,4.9,Yes,Yes,12,Bank Transfer,Quarterly
3422,57,Female,Belt,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,No,27,PayPal,Weekly
1366,28,Male,Pants,Accessories,69,Indiana,M,Magenta,Winter,4.5,No,Yes,18,Bank Transfer,Fortnightly
1829,33,Male,Sweater,Outerwear,,New Hampshire,L,Gray,Spring,3.9,No,No,45,Cash,Every 3 Months
1520,50,Male,Scarf,Accessories,73,Texas,L,Cyan,Fall,,No,Yes,40,PayPal,Weekly
3270,27,Female,Coat,Clothing,60,Ohio,M,Blue,Winter,,No,No,25,Cash,Monthly
840,48,Male,Gloves,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Yes,10,Debit Card,Every 3 Months
1131,67,Male,Boots,Accessories,41,Kentucky,M,Lavender,Summer,,No,Yes,30,PayPal,Bi-Weekly
1394,46,Male,Gloves,Accessories,58,Idaho,L,Yellow,Spring,3.9,No,Yes,,PayPal,Fortnightly
1386,41,Male,Gloves,Accessories,64,Mississippi,M,Indigo,Fall,,No,Yes,1,Bank Transfer,Bi-Weekly
1521,21,Male,Sweater,Accessories,66,Iowa,M,Brown,Summer,4.4,No,Yes,39,Cash,Quarterly
1684,23,Male,Backpack,Outerwear,57,Arkansas,S,Lavender,Spring,,No,No,37,Venmo,Quarterly
324,66,Male,Sunglasses,Clothing,78,Tennessee,M,Orange,Winter,3.5,Yes,Yes,,PayPal,Bi-Weekly
3305,30,Female,Jeans,Accessories,79,Mississippi,XL,Orange,Fall,,No,No,36,Bank Transfer,Every 3 Months
2868,21,Female,T-shirt,Footwear,55,Colorado,L,White,Summer,4.9,No,No,33,Cash,Fortnightly
1009,41,Male,Shoes,Accessories,85,New Mexico,M,Pink,Spring,2.6,Yes,Yes,29,PayPal,Annually
2747,39,Female,Scarf,Clothing,,Ohio,M,Orange,Fall,3.7,No,No,21,PayPal,Every 3 Months
1880,56,Male,Shorts,Clothing,33,Tennessee,L,Charcoal,Spring,3.5,No,No,46,Cash,Bi-Weekly
2356,22,Male,Jewelry,Clothing,35,Tennessee,S,Purple,Winter,,No,No,12,Cash,Monthly
3032,61,Female,Coat,Clothing,74,Idaho,L,Teal,Summer,4.9,No,No,30,Credit Card,Monthly
2094,21,Male,Shirt,Clothing,91,Washington,M,Maroon,Spring,4.2,No,No,4,Debit Card,Annually
3377,22,Female,Jacket,Accessories,46,Ohio,M,Green,Winter,4.1,No,No,24,Cash,Quarterly
1706,39,Male,Scarf,Accessories,,South Dakota,L,Cyan,Summer,3.4,No,No,49,Venmo,Bi-Weekly
2191,42,Male,Belt,Accessories,,Alaska,S,Maroon,Spring,4.6,No,No,,Credit Card,Annually
1558,27,Male,Blouse,Accessories,34,South Dakota,L,Magenta,Fall,3.5,No,Yes,34,PayPal,Quarterly
3714,49,Female,Dress,Footwear,,Arizona,,Peach,Spring,2.6,No,No,31,Debit Card,Every 3 Months
721,33,Male,Shirt,Accessories,,New Mexico,L,Orange,Fall,3.4,Yes,Yes,19,Debit Card,Weekly
909,26,Male,Hat,Accessories,99,New Jersey,M,Turquoise,Winter,3.6,Yes,Yes,9,PayPal,Every 3 Months
2854,37,Female,Coat,Accessories,,Pennsylvania,,Magenta,Winter,3.2,No,No,9,PayPal,Weekly
1721,25,Male,Scarf,Clothing,84,Massachusetts,S,Beige,Winter,2.8,No,No,40,Debit Card,Bi-Weekly
1892,69,Male,Dress,Accessories,74,New Hampshire,M,Gray,Summer,2.6,No,No,48,Debit Card,Quarterly
2003,31,Male,Shoes,Clothing,65,New York,M,Red,Summer,2.7,No,No,19,PayPal,Every 3 Months
415,29,Male,Belt,Accessories,,Wyoming,L,Violet,Winter,,Yes,Yes,,Debit Card,Weekly
3074,58,Female,T-shirt,Clothing,63,Oregon,L,White,Winter,3.6,No,No,7,Debit Card,Bi-Weekly
3025,67,Female,Jacket,Clothing,82,Idaho,S,White,Spring,4,No,No,47,Credit Card,Every 3 Months
3599,23,Female,Backpack,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,No,19,Bank Transfer,Bi-Weekly
3390,38,Female,Shoes,Clothing,57,North Carolina,,Maroon,Fall,3.8,No,No,39,Venmo,Annually
1571,30,Male,Dress,Clothing,41,Missouri,L,Brown,Winter,4.8,No,Yes,3,Bank Transfer,Every 3 Months
3076,54,Female,Pants,Clothing,90,Utah,XL,Beige,Winter,3.6,No,No,21,PayPal,Every 3 Months
3792,40,Female,Boots,Accessories,51,Texas,M,Gray,Spring,3.7,No,No,1,Venmo,Weekly
3849,22,Female,Boots,Accessories,,New Hampshire,,Magenta,Winter,3,No,No,39,Cash,Every 3 Months
2169,23,Male,Sweater,Accessories,74,Connecticut,M,Beige,Spring,4.1,No,No,32,Cash,Quarterly
50,68,Male,Backpack,Clothing,30,New Jersey,S,Indigo,Spring,4.6,Yes,Yes,34,Debit Card,Bi-Weekly
3562,63,Female,Gloves,Footwear,29,North Carolina,L,Black,Spring,3.4,No,No,39,Credit Card,Fortnightly
2942,38,Female,Jacket,Clothing,,Pennsylvania,L,Purple,Spring,,No,No,27,PayPal,Monthly
2140,40,Male,Jeans,Footwear,95,New York,M,Red,Winter,3,No,No,33,Cash,Weekly
1492,27,Male,Shirt,Clothing,54,Arkansas,S,Black,Summer,2.7,No,Yes,10,Bank Transfer,Quarterly
3586,39,Female,Jewelry,Accessories,41,New York,XL,Gray,Winter,4.1,No,No,,Venmo,Bi-Weekly
3655,21,Female,Pants,Accessories,98,Arkansas,M,Green,Winter,3.3,No,No,10,Credit Card,Annually
273,48,Male,Hoodie,Accessories,26,Oregon,M,Beige,Summer,4.4,Yes,Yes,,Debit Card,Bi-Weekly
3217,39,Female,Handbag,Clothing,,Illinois,S,Olive,Winter,3.4,No,No,18,Cash,Weekly
531,48,Male,Sandals,Outerwear,37,Montana,XL,Magenta,Winter,3.2,Yes,Yes,25,Credit Card,Bi-Weekly
1980,49,Male,Belt,Clothing,,Tennessee,L,Blue,Spring,2.8,No,No,38,Debit Card,Fortnightly
575,54,Male,Gloves,Footwear,79,Maine,L,Red,Fall,4.8,Yes,Yes,20,Bank Transfer,Bi-Weekly
3858,42,Female,Belt,Accessories,21,Texas,,Yellow,Summer,3.1,No,No,29,Credit Card,Every 3 Months
1387,68,Male,Shorts,Outerwear,,Oregon,M,Silver,Fall,4,No,Yes,4,Debit Card,Quarterly
3208,67,Female,Dress,Clothing,,Arizona,XL,Beige,Summer,2.7,No,No,14,PayPal,Annually
3892,36,Female,Pants,Clothing,30,Colorado,L,Peach,Winter,,No,No,6,Bank Transfer,Quarterly
3209,61,Female,Skirt,Accessories,30,Indiana,L,Indigo,Winter,3.3,No,No,42,PayPal,Weekly
3026,40,Female,Dress,Footwear,60,Montana,XL,Green,Summer,3.4,No,No,7,PayPal,Monthly
1300,29,Male,Jewelry,Accessories,,Louisiana,L,Teal,Fall,3.6,No,Yes,42,Venmo,Bi-Weekly
1391,25,Male,Sunglasses,Accessories,38,Arkansas,M,Maroon,Summer,4.3,No,Yes,42,Debit Card,Weekly
231,66,Male,Socks,Accessories,88,Utah,,Olive,Fall,4.1,Yes,Yes,43,Credit Card,Annually
593,60,Male,Jacket,Footwear,,North Dakota,M,Brown,Fall,3.2,Yes,Yes,,Venmo,Every 3 Months
3189,42,Female,Gloves,Clothing,59,Vermont,M,Lavender,Winter,,No,No,39,Bank Transfer,Monthly
804,32,Male,Sandals,Clothing,38,Connecticut,,Silver,Winter,2.8,Yes,Yes,30,Venmo,Every 3 Months
3309,55,Female,Hat,Clothing,70,Utah,M,Pink,Fall,2.6,No,No,29,Cash,Monthly
402,43,Male,Hoodie,Clothing,91,Oklahoma,L,Orange,Fall,4.8,Yes,Yes,,Cash,Quarterly
174,25,Male,Belt,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Yes,30,Cash,Annually
2644,49,Male,Sunglasses,Accessories,41,Maryland,S,Silver,Spring,2.9,No,No,37,Cash,Monthly
3535,65,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,No,No,7,Cash,Weekly
3385,39,Female,T-shirt,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,No,9,Venmo,Quarterly
294,69,Male,Hat,Accessories,,Connecticut,M,White,Spring,2.7,Yes,Yes,33,PayPal,Annually
156,63,Male,Shoes,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Yes,21,Bank Transfer,Quarterly
1848,46,Male,Jeans,Footwear,100,Arizona,XL,Cyan,Summer,4.4,No,No,49,Credit Card,Weekly
691,25,Male,Jewelry,Clothing,68,Alaska,XL,Red,Spring,,Yes,Yes,45,Bank Transfer,Weekly
3445,53,Female,Jacket,Clothing,,Rhode Island,S,Green,Summer,3.8,No,No,12,Bank Transfer,Bi-Weekly
3276,43,Female,Belt,Clothing,88,Alabama,XL,Green,Summer,2.6,No,No,,Debit Card,Weekly
3691,24,Female,Gloves,Clothing,23,Kansas,S,Violet,Fall,,No,No,4,Bank Transfer,Bi-Weekly
3470,36,Female,Handbag,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,No,12,Cash,Annually
3039,56,Female,Hat,Accessories,39,Georgia,M,Brown,Summer,4.2,No,No,36,Debit Card,Annually
2186,40,Male,Pants,Clothing,32,North Carolina,M,Violet,Winter,2.5,No,No,,Debit Card,Every 3 Months
426,40,Male,Hoodie,Clothing,87,North Dakota,S,Teal,Winter,3.3,Yes,Yes,4,Credit Card,Quarterly
3219,37,Female,Belt,Clothing,34,Florida,M,Teal,Fall,3.9,No,No,,PayPal,Monthly
3091,29,Female,Hat,Clothing,,Texas,M,Peach,Summer,4.9,No,No,15,Bank Transfer,Quarterly
1242,58,Male,Shirt,Clothing,51,Hawaii,XL,Pink,Winter,,No,Yes,34,Credit Card,Weekly
2149,19,Male,Boots,Clothing,45,Nebraska,,Turquoise,Winter,4.6,No,No,19,PayPal,Bi-Weekly
1573,37,Male,Pants,Clothing,92,Washington,L,White,Summer,3.4,No,Yes,,Debit Card,Monthly
2911,32,Female,Sweater,Accessories,32,Mississippi,M,Blue,Summer,,No,No,41,Credit Card,Monthly
2797,55,Female,Shirt,Outerwear,,Oklahoma,M,Red,Winter,3.8,No,No,21,Cash,Annually
3863,56,Female,Shirt,Clothing,49,Idaho,L,Turquoise,Winter,2.8,No,No,9,Venmo,Monthly
2628,66,Male,Belt,Clothing,26,Missouri,L,Silver,Fall,,No,No,40,Bank Transfer,Quarterly
120,38,Male,Dress,Outerwear,,Wyoming,M,Orange,Fall,4.3,Yes,Yes,44,Cash,Annually
545,34,Male,Dress,Footwear,64,Washington,S,Yellow,Summer,3.3,Yes,Yes,30,Bank Transfer,Every 3 Months
1881,34,Male,Jacket,Clothing,,New Jersey,L,Yellow,Fall,3.1,No,No,8,Debit Card,Monthly
2372,67,Male,Jacket,Clothing,25,Indiana,M,Charcoal,Winter,3.7,No,No,28,Debit Card,Annually
2009,57,Male,Sneakers,Clothing,48,Florida,M,Gray,Spring,,No,No,27,PayPal,Every 3 Months
2030,25,Male,Belt,Accessories,,Montana,M,Pink,Spring,,No,No,40,PayPal,Quarterly
663,24,Male,Hoodie,Accessories,98,Illinois,L,Magenta,Fall,2.8,Yes,Yes,39,Venmo,Bi-Weekly
743,64,Male,Shorts,Clothing,39,Nevada,M,Charcoal,Summer,3.1,Yes,Yes,21,Debit Card,Quarterly
3612,63,Female,Jeans,Clothing,82,Washington,M,Silver,Spring,2.9,No,No,30,Credit Card,Annually
683,23,Male,Shirt,Outerwear,29,Missouri,M,Brown,Summer,4,Yes,Yes,49,Credit Card,Bi-Weekly
938,32,Male,Scarf,Clothing,24,Iowa,,Magenta,Summer,2.7,Yes,Yes,18,Venmo,Quarterly
4,21,Male,Skirt,Footwear,90,Rhode Island,M,Maroon,Spring,3.5,Yes,Yes,49,PayPal,Weekly
2362,44,Male,Shirt,Accessories,64,Alabama,M,Gray,Spring,4.3,No,No,30,Credit Card,Every 3 Months
2928,45,Female,Sunglasses,Clothing,24,Missouri,M,Black,Summer,2.7,No,No,15,Venmo,Bi-Weekly
404,19,Male,Coat,Footwear,,Nevada,M,Orange,Winter,4.5,Yes,Yes,12,Bank Transfer,Annually
68,45,Male,Shirt,Outerwear,33,Connecticut,L,Gray,Winter,4.4,Yes,Yes,,Debit Card,Monthly
33,36,Male,Pants,Outerwear,67,Kansas,M,Silver,Summer,4.9,Yes,Yes,,Venmo,Annually
523,65,Male,Belt,Accessories,,Minnesota,M,Blue,Spring,,Yes,Yes,37,Cash,Quarterly
17,25,Male,Belt,Accessories,36,Alabama,,Gray,Spring,,Yes,Yes,44,Debit Card,Bi-Weekly
2858,44,Female,Boots,Clothing,93,Utah,S,Maroon,Spring,3.8,No,No,35,Debit Card,Monthly
255,67,Male,Pants,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Yes,4,PayPal,Bi-Weekly
3113,19,Female,Sunglasses,Clothing,97,Texas,S,Green,Fall,3.8,No,No,26,Venmo,Annually
2047,39,Male,T-shirt,Clothing,32,Oklahoma,,Maroon,Winter,2.8,No,No,,Cash,Every 3 Months
2152,70,Male,Gloves,Clothing,,Vermont,L,Brown,Fall,2.6,No,No,18,Venmo,Monthly
2390,25,Male,Socks,Outerwear,,Kansas,,Violet,Spring,,No,No,17,Bank Transfer,Every 3 Months
3487,51,Female,Jewelry,Clothing,89,North Carolina,L,Charcoal,Winter,,No,No,6,PayPal,Weekly
373,24,Male,Hoodie,Clothing,,Pennsylvania,L,Orange,Summer,3.7,Yes,Yes,7,Debit Card,Weekly
2342,56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,No,No,22,Venmo,Every 3 Months
2661,24,Female,Sunglasses,Clothing,85,South Carolina,L,Yellow,Spring,,No,No,44,Venmo,Annually
1285,65,Male,Shorts,Clothing,93,Arkansas,M,Black,Spring,,No,Yes,38,PayPal,Fortnightly
3290,31,Female,Boots,Accessories,50,Montana,M,Maroon,Summer,4,No,No,16,Venmo,Every 3 Months
731,48,Male,Jacket,Footwear,25,Massachusetts,M,Indigo,Summer,3.9,Yes,Yes,,Venmo,Fortnightly
242,36,Male,Socks,Clothing,88,Delaware,,Peach,Winter,4.1,Yes,Yes,43,Venmo,Bi-Weekly
1304,34,Male,Backpack,Clothing,32,New York,L,Silver,Summer,3.1,No,Yes,10,Credit Card,Annually
1499,59,Male,Gloves,Clothing,,Illinois,M,Teal,Summer,3.1,No,Yes,46,Venmo,Fortnightly
3073,26,Female,Dress,Accessories,98,New York,L,Peach,Spring,3.1,No,No,,PayPal,Quarterly
365,62,Male,Gloves,Footwear,88,North Dakota,L,Charcoal,Summer,3,Yes,Yes,7,Venmo,Every 3 Months
1965,40,Male,Jewelry,Clothing,51,West Virginia,,Cyan,Summer,4.6,No,No,,Debit Card,Monthly
1129,56,Male,Belt,Accessories,,New York,L,Charcoal,Winter,4.7,No,Yes,35,Debit Card,Monthly
3371,30,Female,Sandals,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,No,,Cash,Fortnightly
2560,48,Male,Sweater,Accessories,71,Mississippi,S,Green,Winter,4,No,No,21,Debit Card,Every 3 Months
1714,49,Male,Belt,Outerwear,22,Missouri,M,Pink,Winter,4.6,No,No,37,PayPal,Quarterly
2582,57,Male,Jeans,Clothing,81,Wyoming,M,Gold,Winter,4.7,No,No,48,Credit Card,Monthly
2168,30,Male,Coat,Clothing,48,Ohio,L,Green,Winter,4.9,No,No,33,Venmo,Fortnightly
3040,59,Female,Dress,Clothing,48,Alabama,L,Blue,Spring,3.2,No,No,31,PayPal,Bi-Weekly
1636,68,Male,Scarf,Accessories,24,North Carolina,L,Violet,Summer,3.2,No,Yes,40,Cash,Annually
3623,46,Female,Backpack,Clothing,41,Wisconsin,M,Purple,Fall,4.3,No,No,12,Credit Card,Annually
2583,19,Male,Sandals,Clothing,98,South Dakota,S,Indigo,Fall,3.6,No,No,4,Venmo,Every 3 Months
1542,24,Male,Jeans,Accessories,77,Illinois,,Indigo,Winter,2.9,No,Yes,,Cash,Bi-Weekly
60,63,Male,Hoodie,Accessories,79,Louisiana,L,Yellow,Spring,4.6,Yes,Yes,,Debit Card,Weekly
3431,67,Female,Belt,Clothing,73,Montana,M,Lavender,Winter,4.2,No,No,17,Bank Transfer,Every 3 Months
1661,59,Male,Scarf,Clothing,45,Louisiana,L,Yellow,Winter,4.1,No,Yes,37,Venmo,Monthly
2381,41,Male,Handbag,Accessories,66,Pennsylvania,M,Black,Fall,2.5,No,No,36,PayPal,Fortnightly
2144,53,Male,Scarf,Footwear,66,Arkansas,L,Red,Fall,3.8,No,No,48,Venmo,Bi-Weekly
905,69,Male,Handbag,Clothing,99,Alaska,,Magenta,Spring,2.9,Yes,Yes,46,PayPal,Every 3 Months
1816,51,Male,Jacket,Footwear,72,New Mexico,L,White,Winter,4.5,No,No,48,Credit Card,Every 3 Months
664,59,Male,Sandals,Clothing,83,Alaska,M,Charcoal,Fall,4.7,Yes,Yes,23,Credit Card,Monthly
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,,No,No,6,Debit Card,Every 3 Months
2924,28,Female,Boots,Clothing,70,Pennsylvania,M,Magenta,Spring,4.2,No,No,12,Cash,Quarterly
2921,33,Female,Scarf,Accessories,72,Texas,XL,Brown,Spring,4.9,No,No,3,Debit Card,Bi-Weekly
2987,62,Female,T-shirt,Accessories,85,Arizona,S,Silver,Summer,3.3,No,No,16,Credit Card,Monthly
3420,23,Female,Hoodie,Accessories,26,West Virginia,L,Indigo,Winter,3.1,No,No,,Venmo,Bi-Weekly
1120,34,Male,Jacket,Accessories,36,Louisiana,M,Indigo,Spring,3.1,No,Yes,36,Credit Card,Weekly
1757,49,Male,Hat,Accessories,55,New Hampshire,S,Cyan,Fall,2.8,No,No,14,Bank Transfer,Weekly
1406,33,Male,Jewelry,Clothing,100,New Hampshire,M,Peach,Winter,2.7,No,Yes,,Credit Card,Monthly
1909,18,Male,Gloves,Accessories,71,Georgia,XL,Charcoal,Winter,2.7,No,No,19,Debit Card,Bi-Weekly
1068,18,Male,Scarf,Clothing,43,Pennsylvania,S,Peach,Summer,2.7,No,Yes,22,PayPal,Quarterly
309,66,Male,Skirt,Accessories,29,Maryland,M,Beige,Fall,3.7,Yes,Yes,45,Venmo,Bi-Weekly
2226,38,Male,T-shirt,Accessories,64,Washington,S,Olive,Spring,4.8,No,No,18,Credit Card,Annually
1050,45,Male,Hoodie,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Yes,24,Cash,Quarterly
3746,60,Female,Backpack,Clothing,41,Washington,L,Gold,Spring,4.3,No,No,2,Debit Card,Monthly
2751,51,Female,Gloves,Footwear,66,Alaska,L,Pink,Spring,2.7,No,No,26,PayPal,Every 3 Months
432,43,Male,Shirt,Accessories,,New Hampshire,L,Cyan,Winter,3.4,Yes,Yes,33,Cash,Fortnightly
1023,61,Male,Shoes,Accessories,41,Nebraska,M,Lavender,Winter,4.9,Yes,Yes,7,Cash,Annually
1276,55,Male,Hoodie,Clothing,32,Arkansas,S,Turquoise,Fall,4.5,No,Yes,1,PayPal,Monthly
1142,39,Male,Pants,Accessories,33,Ohio,S,Silver,Winter,4.7,No,Yes,23,PayPal,Fortnightly
297,25,Male,Jacket,Footwear,,Indiana,S,Lavender,Spring,4.8,Yes,Yes,19,Credit Card,Weekly
524,46,Male,Socks,Footwear,40,Delaware,,Orange,Spring,4.9,Yes,Yes,5,PayPal,Quarterly
1066,59,Male,Shirt,Clothing,20,Alabama,XL,Blue,Spring,4.1,No,Yes,3,PayPal,Every 3 Months
1878,69,Male,Pants,Accessories,62,Pennsylvania,L,Pink,Fall,,No,No,3,Credit Card,Annually
200,54,Male,Handbag,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Yes,32,Cash,Weekly
525,59,Male,Sweater,Clothing,39,Pennsylvania,M,Gold,Summer,,Yes,Yes,44,PayPal,Annually
1451,25,Male,Belt,Clothing,44,Illinois,S,Teal,Winter,3.4,No,Yes,25,Cash,Quarterly
2551,53,Male,Coat,Footwear,52,New Hampshire,XL,Peach,Fall,3,No,No,30,Debit Card,Fortnightly
3709,40,Female,Sweater,Clothing,96,South Carolina,M,Red,Fall,4.9,No,No,,PayPal,Monthly
2294,37,Male,Gloves,Clothing,68,Georgia,L,Green,Fall,3.3,No,No,16,Debit Card,Every 3 Months
24,31,Male,Scarf,Clothing,88,Oklahoma,XL,White,Winter,4.4,Yes,Yes,40,Credit Card,Weekly
400,60,Male,T-shirt,Accessories,35,Idaho,L,Blue,Fall,3.5,Yes,Yes,10,Debit Card,Monthly
1963,40,Male,Jewelry,Accessories,45,Iowa,M,Silver,Fall,4.4,No,No,,PayPal,Fortnightly
1305,64,Male,Handbag,Accessories,63,Montana,S,Orange,Spring,4,No,Yes,18,PayPal,Every 3 Months
142,56,Male,Coat,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Yes,45,PayPal,Weekly
1534,50,Male,Sunglasses,Footwear,59,New Hampshire,M,Gold,Summer,3.6,No,Yes,16,Bank Transfer,Quarterly
3167,19,Female,Scarf,Clothing,80,Georgia,M,Gold,Winter,2.7,No,No,37,Bank Transfer,Fortnightly
1160,66,Male,Shorts,Accessories,55,New Hampshire,L,Blue,Fall,3.6,No,Yes,46,Venmo,Every 3 Months
2714,19,Female,Hoodie,Outerwear,57,Mississippi,M,Magenta,Fall,,No,No,20,Debit Card,Annually
1824,62,Male,Jacket,Clothing,50,Louisiana,,Pink,Fall,,No,No,40,Bank Transfer,Bi-Weekly
3687,59,Female,Hoodie,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,No,No,17,Cash,Bi-Weekly
1615,30,Male,Handbag,Clothing,41,Kansas,S,Gray,Summer,3.4,No,Yes,22,Cash,Bi-Weekly
344,27,Male,Handbag,Footwear,39,Nebraska,M,Purple,Summer,4.4,Yes,Yes,26,Venmo,Monthly
