,customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,discount_applied,previous_purchases,payment_method,frequency_of_purchases
3459,2140,40,Male,Jeans,Footwear,95.0,New York,M,Red,Winter,3.0,False,False,33.0,Cash,Weekly
3460,1492,27,Male,Shirt,Clothing,54.0,Arkansas,S,Black,Summer,2.7,False,True,10.0,Bank Transfer,Quarterly
3461,3586,39,Female,Jewelry,Accessories,41.0,New York,XL,Gray,Winter,4.1,False,False,0.0,Venmo,Bi-Weekly
3462,3655,21,Female,Pants,Accessories,98.0,Arkansas,M,Green,Winter,3.3,False,False,10.0,Credit Card,Annually
3463,273,48,Male,Hoodie,Accessories,26.0,Oregon,M,Beige,Summer,4.4,True,True,0.0,Debit Card,Bi-Weekly
3464,3217,39,Female,Handbag,Clothing,56.5,Illinois,S,Olive,Winter,3.4,False,False,18.0,Cash,Weekly
3465,531,48,Male,Sandals,Outerwear,37.0,Montana,XL,Magenta,Winter,3.2,True,True,25.0,Credit Card,Bi-Weekly
3466,1980,49,Male,Belt,Clothing,56.13846153846154,Tennessee,L,Blue,Spring,2.8,False,False,38.0,Debit Card,Fortnightly
3467,575,54,Male,Gloves,Footwear,79.0,Maine,L,Red,Fall,4.8,True,True,20.0,Bank Transfer,Bi-Weekly
3468,3858,42,Female,Belt,Accessories,21.0,Texas,,Yellow,Summer,3.1,False,False,29.0,Credit Card,Every 3 Months
3469,1387,68,Male,Shorts,Outerwear,57.76642335766423,Oregon,M,Silver,Fall,4.0,False,True,4.0,Debit Card,Quarterly
3470,3208,67,Female,Dress,Clothing,60.19285714285714,Arizona,XL,Beige,Summer,2.7,False,False,14.0,PayPal,Annually
3471,3892,36,Female,Pants,Clothing,30.0,Colorado,L,Peach,Winter,3.82,False,False,6.0,Bank Transfer,Quarterly
3472,3209,61,Female,Skirt,Accessories,30.0,Indiana,L,Indigo,Winter,3.3,False,False,42.0,PayPal,Weekly
3473,3026,40,Female,Dress,Footwear,60.0,Montana,XL,Green,Summer,3.4,False,False,7.0,PayPal,Monthly
3474,1300,29,Male,Jewelry,Accessories,63.73856209150327,Louisiana,L,Teal,Fall,3.6,False,True,42.0,Venmo,Bi-Weekly
3475,1391,25,Male,Sunglasses,Accessories,38.0,Arkansas,M,Maroon,Summer,4.3,False,True,42.0,Debit Card,Weekly
3476,231,66,Male,Socks,Accessories,88.0,Utah,,Olive,Fall,4.1,True,True,43.0,Credit Card,Annually
3477,593,60,Male,Jacket,Footwear,59.2962962962963,North Dakota,M,Brown,Fall,3.2,True,True,0.0,Venmo,Every 3 Months
3478,3189,42,Female,Gloves,Clothing,59.0,Vermont,M,Lavender,Winter,3.62,False,False,39.0,Bank Transfer,Monthly
3479,804,32,Male,Sandals,Clothing,38.0,Connecticut,,Silver,Winter,2.8,True,True,30.0,Venmo,Every 3 Months
3480,3309,55,Female,Hat,Clothing,70.0,Utah,M,Pink,Fall,2.6,False,False,29.0,Cash,Monthly
3481,402,43,Male,Hoodie,Clothing,91.0,Oklahoma,L,Orange,Fall,4.8,True,True,0.0,Cash,Quarterly
3482,174,25,Male,Belt,Accessories,46.0,Hawaii,M,Turquoise,Fall,3.4,True,True,30.0,Cash,Annually
3483,2644,49,Male,Sunglasses,Accessories,41.0,Maryland,S,Silver,Spring,2.9,False,False,37.0,Cash,Monthly
3484,3535,65,Female,Shoes,Footwear,83.0,Delaware,M,Gray,Fall,3.2,False,False,7.0,Cash,Weekly
3485,3385,39,Female,T-shirt,Clothing,24.0,Minnesota,L,Maroon,Summer,3.8,False,False,9.0,Venmo,Quarterly
3486,294,69,Male,Hat,Accessories,60.36923076923077,Connecticut,M,White,Spring,2.7,True,True,33.0,PayPal,Annually
3488,1848,46,Male,Jeans,Footwear,100.0,Arizona,XL,Cyan,Summer,4.4,False,False,49.0,Credit Card,Weekly
3489,691,25,Male,Jewelry,Clothing,68.0,Alaska,XL,Red,Spring,3.78,True,True,45.0,Bank Transfer,Weekly
3490,3445,53,Female,Jacket,Clothing,59.2962962962963,Rhode Island,S,Green,Summer,3.8,False,False,12.0,Bank Transfer,Bi-Weekly
3491,3276,43,Female,Belt,Clothing,88.0,Alabama,XL,Green,Summer,2.6,False,False,0.0,Debit Card,Weekly
3492,3691,24,Female,Gloves,Clothing,23.0,Kansas,S,Violet,Fall,3.62,False,False,4.0,Bank Transfer,Bi-Weekly
3493,3470,36,Female,Handbag,Clothing,85.0,North Dakota,L,Magenta,Fall,3.3,False,False,12.0,Cash,Annually
3494,3039,56,Female,Hat,Accessories,39.0,Georgia,M,Brown,Summer,4.2,False,False,36.0,Debit Card,Annually
3495,2186,40,Male,Pants,Clothing,32.0,North Carolina,M,Violet,Winter,2.5,False,False,0.0,Debit Card,Every 3 Months
3496,426,40,Male,Hoodie,Clothing,87.0,North Dakota,S,Teal,Winter,3.3,True,True,4.0,Credit Card,Quarterly
3497,3219,37,Female,Belt,Clothing,34.0,Florida,M,Teal,Fall,3.9,False,False,0.0,PayPal,Monthly
3498,3091,29,Female,Hat,Clothing,60.36923076923077,Texas,M,Peach,Summer,4.9,False,False,15.0,Bank Transfer,Quarterly
3499,1242,58,Male,Shirt,Clothing,51.0,Hawaii,XL,Pink,Winter,3.79,False,True,34.0,Credit Card,Weekly
3500,2149,19,Male,Boots,Clothing,45.0,Nebraska,,Turquoise,Winter,4.6,False,False,19.0,PayPal,Bi-Weekly
3501,1573,37,Male,Pants,Clothing,92.0,Washington,L,White,Summer,3.4,False,True,0.0,Debit Card,Monthly
3502,2911,32,Female,Sweater,Accessories,32.0,Mississippi,M,Blue,Summer,3.8,False,False,41.0,Credit Card,Monthly
3503,2797,55,Female,Shirt,Outerwear,61.39333333333333,Oklahoma,M,Red,Winter,3.8,False,False,21.0,Cash,Annually
3504,3863,56,Female,Shirt,Clothing,49.0,Idaho,L,Turquoise,Winter,2.8,False,False,9.0,Venmo,Monthly
3505,2628,66,Male,Belt,Clothing,26.0,Missouri,L,Silver,Fall,3.75,False,False,40.0,Bank Transfer,Quarterly
3506,120,38,Male,Dress,Outerwear,60.19285714285714,Wyoming,M,Orange,Fall,4.3,True,True,44.0,Cash,Annually
3507,545,34,Male,Dress,Footwear,64.0,Washington,S,Yellow,Summer,3.3,True,True,30.0,Bank Transfer,Every 3 Months
3508,1881,34,Male,Jacket,Clothing,59.2962962962963,New Jersey,L,Yellow,Fall,3.1,False,False,8.0,Debit Card,Monthly
3509,2372,67,Male,Jacket,Clothing,25.0,Indiana,M,Charcoal,Winter,3.7,False,False,28.0,Debit Card,Annually
3510,2009,57,Male,Sneakers,Clothing,48.0,Florida,M,Gray,Spring,3.83,False,False,27.0,PayPal,Every 3 Months
3511,2030,25,Male,Belt,Accessories,56.13846153846154,Montana,M,Pink,Spring,3.75,False,False,40.0,PayPal,Quarterly
3512,663,24,Male,Hoodie,Accessories,98.0,Illinois,L,Magenta,Fall,2.8,True,True,39.0,Venmo,Bi-Weekly
3513,743,64,Male,Shorts,Clothing,39.0,Nevada,M,Charcoal,Summer,3.1,True,True,21.0,Debit Card,Quarterly
3514,3612,63,Female,Jeans,Clothing,82.0,Washington,M,Silver,Spring,2.9,False,False,30.0,Credit Card,Annually
3515,683,23,Male,Shirt,Outerwear,29.0,Missouri,M,Brown,Summer,4.0,True,True,49.0,Credit Card,Bi-Weekly
3516,938,32,Male,Scarf,Clothing,24.0,Iowa,,Magenta,Summer,2.7,True,True,18.0,Venmo,Quarterly
3517,4,21,Male,Skirt,Footwear,90.0,Rhode Island,M,Maroon,Spring,3.5,True,True,49.0,PayPal,Weekly
3518,2362,44,Male,Shirt,Accessories,64.0,Alabama,M,Gray,Spring,4.3,False,False,30.0,Credit Card,Every 3 Months
3519,2928,45,Female,Sunglasses,Clothing,24.0,Missouri,M,Black,Summer,2.7,False,False,15.0,Venmo,Bi-Weekly
3520,404,19,Male,Coat,Footwear,60.00735294117647,Nevada,M,Orange,Winter,4.5,True,True,12.0,Bank Transfer,Annually
3521,68,45,Male,Shirt,Outerwear,33.0,Connecticut,L,Gray,Winter,4.4,True,True,0.0,Debit Card,Monthly
3522,33,36,Male,Pants,Outerwear,67.0,Kansas,M,Silver,Summer,4.9,True,True,0.0,Venmo,Annually
3523,523,65,Male,Belt,Accessories,56.13846153846154,Minnesota,M,Blue,Spring,3.75,True,True,37.0,Cash,Quarterly
3524,17,25,Male,Belt,Accessories,36.0,Alabama,,Gray,Spring,3.75,True,True,44.0,Debit Card,Bi-Weekly
3525,2858,44,Female,Boots,Clothing,93.0,Utah,S,Maroon,Spring,3.8,False,False,35.0,Debit Card,Monthly
3526,255,67,Male,Pants,Accessories,42.0,Indiana,M,White,Winter,3.5,True,True,4.0,PayPal,Bi-Weekly
3527,3113,19,Female,Sunglasses,Clothing,97.0,Texas,S,Green,Fall,3.8,False,False,26.0,Venmo,Annually
3528,2047,39,Male,T-shirt,Clothing,32.0,Oklahoma,,Maroon,Winter,2.8,False,False,0.0,Cash,Every 3 Months
3529,2152,70,Male,Gloves,Clothing,55.81818181818182,Vermont,L,Brown,Fall,2.6,False,False,18.0,Venmo,Monthly
3530,2390,25,Male,Socks,Outerwear,59.9485294117647,Kansas,M,Violet,Spring,3.83,False,False,17.0,Bank Transfer,Every 3 Months
3531,3487,51,Female,Jewelry,Clothing,89.0,North Carolina,L,Charcoal,Winter,3.78,False,False,6.0,PayPal,Weekly
3532,373,24,Male,Hoodie,Clothing,59.74626865671642,Pennsylvania,L,Orange,Summer,3.7,True,True,7.0,Debit Card,Weekly
3533,2342,56,Male,Jacket,Outerwear,31.0,Connecticut,L,Teal,Summer,4.5,False,False,22.0,Venmo,Every 3 Months
3534,2661,24,Female,Sunglasses,Clothing,85.0,South Carolina,L,Yellow,Spring,3.79,False,False,44.0,Venmo,Annually
3535,1285,65,Male,Shorts,Clothing,93.0,Arkansas,M,Black,Spring,3.68,False,True,38.0,PayPal,Fortnightly
3536,3290,31,Female,Boots,Accessories,50.0,Montana,M,Maroon,Summer,4.0,False,False,16.0,Venmo,Every 3 Months
3537,731,48,Male,Jacket,Footwear,25.0,Massachusetts,M,Indigo,Summer,3.9,True,True,0.0,Venmo,Fortnightly
3538,242,36,Male,Socks,Clothing,88.0,Delaware,,Peach,Winter,4.1,True,True,43.0,Venmo,Bi-Weekly
3539,1304,34,Male,Backpack,Clothing,32.0,New York,L,Silver,Summer,3.1,False,True,10.0,Credit Card,Annually
3540,1499,59,Male,Gloves,Clothing,55.81818181818182,Illinois,M,Teal,Summer,3.1,False,True,46.0,Venmo,Fortnightly
3541,3073,26,Female,Dress,Accessories,98.0,New York,L,Peach,Spring,3.1,False,False,0.0,PayPal,Quarterly
3542,365,62,Male,Gloves,Footwear,88.0,North Dakota,L,Charcoal,Summer,3.0,True,True,7.0,Venmo,Every 3 Months
3543,1965,40,Male,Jewelry,Clothing,51.0,West Virginia,,Cyan,Summer,4.6,False,False,0.0,Debit Card,Monthly
3544,1129,56,Male,Belt,Accessories,56.13846153846154,New York,L,Charcoal,Winter,4.7,False,True,35.0,Debit Card,Monthly
3545,3371,30,Female,Sandals,Accessories,31.0,Illinois,M,Charcoal,Summer,2.8,False,False,0.0,Cash,Fortnightly
3546,2560,48,Male,Sweater,Accessories,71.0,Mississippi,S,Green,Winter,4.0,False,False,21.0,Debit Card,Every 3 Months
3547,1714,49,Male,Belt,Outerwear,22.0,Missouri,M,Pink,Winter,4.6,False,False,37.0,PayPal,Quarterly
3548,2582,57,Male,Jeans,Clothing,81.0,Wyoming,M,Gold,Winter,4.7,False,False,48.0,Credit Card,Monthly
3549,2168,30,Male,Coat,Clothing,48.0,Ohio,L,Green,Winter,4.9,False,False,33.0,Venmo,Fortnightly
3550,3040,59,Female,Dress,Clothing,48.0,Alabama,L,Blue,Spring,3.2,False,False,31.0,PayPal,Bi-Weekly
3551,1636,68,Male,Scarf,Accessories,24.0,North Carolina,L,Violet,Summer,3.2,False,True,40.0,Cash,Annually
3552,3623,46,Female,Backpack,Clothing,41.0,Wisconsin,M,Purple,Fall,4.3,False,False,12.0,Credit Card,Annually
3553,2583,19,Male,Sandals,Clothing,98.0,South Dakota,S,Indigo,Fall,3.6,False,False,4.0,Venmo,Every 3 Months
3554,1542,24,Male,Jeans,Accessories,77.0,Illinois,,Indigo,Winter,2.9,False,True,0.0,Cash,Bi-Weekly
3555,60,63,Male,Hoodie,Accessories,79.0,Louisiana,L,Yellow,Spring,4.6,True,True,0.0,Debit Card,Weekly
3556,3431,67,Female,Belt,Clothing,73.0,Montana,M,Lavender,Winter,4.2,False,False,17.0,Bank Transfer,Every 3 Months
3557,1661,59,Male,Scarf,Clothing,45.0,Louisiana,L,Yellow,Winter,4.1,False,True,37.0,Venmo,Monthly
3558,2381,41,Male,Handbag,Accessories,66.0,Pennsylvania,M,Black,Fall,2.5,False,False,36.0,PayPal,Fortnightly
3559,2144,53,Male,Scarf,Footwear,66.0,Arkansas,L,Red,Fall,3.8,False,False,48.0,Venmo,Bi-Weekly
3560,905,69,Male,Handbag,Clothing,99.0,Alaska,,Magenta,Spring,2.9,True,True,46.0,PayPal,Every 3 Months
3561,1816,51,Male,Jacket,Footwear,72.0,New Mexico,L,White,Winter,4.5,False,False,48.0,Credit Card,Every 3 Months
3562,664,59,Male,Sandals,Clothing,83.0,Alaska,M,Charcoal,Fall,4.7,True,True,23.0,Credit Card,Monthly
3563,3392,47,Female,Hoodie,Clothing,57.0,Montana,M,Silver,Fall,3.68,False,False,6.0,Debit Card,Every 3 Months
3564,2924,28,Female,Boots,Clothing,70.0,Pennsylvania,M,Magenta,Spring,4.2,False,False,12.0,Cash,Quarterly
3565,2921,33,Female,Scarf,Accessories,72.0,Texas,XL,Brown,Spring,4.9,False,False,3.0,Debit Card,Bi-Weekly
3566,2987,62,Female,T-shirt,Accessories,85.0,Arizona,S,Silver,Summer,3.3,False,False,16.0,Credit Card,Monthly
3567,3420,23,Female,Hoodie,Accessories,26.0,West Virginia,L,Indigo,Winter,3.1,False,False,0.0,Venmo,Bi-Weekly
3568,1120,34,Male,Jacket,Accessories,36.0,Louisiana,M,Indigo,Spring,3.1,False,True,36.0,Credit Card,Weekly
3569,1757,49,Male,Hat,Accessories,55.0,New Hampshire,S,Cyan,Fall,2.8,False,False,14.0,Bank Transfer,Weekly
3570,1406,33,Male,Jewelry,Clothing,100.0,New Hampshire,M,Peach,Winter,2.7,False,True,0.0,Credit Card,Monthly
3571,1909,18,Male,Gloves,Accessories,71.0,Georgia,XL,Charcoal,Winter,2.7,False,False,19.0,Debit Card,Bi-Weekly
3572,1068,18,Male,Scarf,Clothing,43.0,Pennsylvania,S,Peach,Summer,2.7,False,True,22.0,PayPal,Quarterly
3573,309,66,Male,Skirt,Accessories,29.0,Maryland,M,Beige,Fall,3.7,True,True,45.0,Venmo,Bi-Weekly
3574,2226,38,Male,T-shirt,Accessories,64.0,Washington,S,Olive,Spring,4.8,False,False,18.0,Credit Card,Annually
3575,1050,45,Male,Hoodie,Accessories,33.0,Virginia,S,Purple,Fall,2.8,True,True,24.0,Cash,Quarterly
3576,3746,60,Female,Backpack,Clothing,41.0,Washington,L,Gold,Spring,4.3,False,False,2.0,Debit Card,Monthly
3577,2751,51,Female,Gloves,Footwear,66.0,Alaska,L,Pink,Spring,2.7,False,False,26.0,PayPal,Every 3 Months
3578,432,43,Male,Shirt,Accessories,61.39333333333333,New Hampshire,L,Cyan,Winter,3.4,True,True,33.0,Cash,Fortnightly
3579,1023,61,Male,Shoes,Accessories,41.0,Nebraska,M,Lavender,Winter,4.9,True,True,7.0,Cash,Annually
3580,1276,55,Male,Hoodie,Clothing,32.0,Arkansas,S,Turquoise,Fall,4.5,False,True,1.0,PayPal,Monthly
3581,1142,39,Male,Pants,Accessories,33.0,Ohio,S,Silver,Winter,4.7,False,True,23.0,PayPal,Fortnightly
3582,297,25,Male,Jacket,Footwear,59.2962962962963,Indiana,S,Lavender,Spring,4.8,True,True,19.0,Credit Card,Weekly
3583,524,46,Male,Socks,Footwear,40.0,Delaware,,Orange,Spring,4.9,True,True,5.0,PayPal,Quarterly
3584,1066,59,Male,Shirt,Clothing,20.0,Alabama,XL,Blue,Spring,4.1,False,True,3.0,PayPal,Every 3 Months
3585,1878,69,Male,Pants,Accessories,62.0,Pennsylvania,L,Pink,Fall,3.82,False,False,3.0,Credit Card,Annually
3586,200,54,Male,Handbag,Accessories,73.0,Idaho,XL,Green,Summer,3.8,True,True,32.0,Cash,Weekly
3587,525,59,Male,Sweater,Clothing,39.0,Pennsylvania,M,Gold,Summer,3.8,True,True,44.0,PayPal,Annually
3588,1451,25,Male,Belt,Clothing,44.0,Illinois,S,Teal,Winter,3.4,False,True,25.0,Cash,Quarterly
3589,2551,53,Male,Coat,Footwear,52.0,New Hampshire,XL,Peach,Fall,3.0,False,False,30.0,Debit Card,Fortnightly
3590,3709,40,Female,Sweater,Clothing,96.0,South Carolina,M,Red,Fall,4.9,False,False,0.0,PayPal,Monthly
3591,2294,37,Male,Gloves,Clothing,68.0,Georgia,L,Green,Fall,3.3,False,False,16.0,Debit Card,Every 3 Months
3592,24,31,Male,Scarf,Clothing,88.0,Oklahoma,XL,White,Winter,4.4,True,True,40.0,Credit Card,Weekly
3593,400,60,Male,T-shirt,Accessories,35.0,Idaho,L,Blue,Fall,3.5,True,True,10.0,Debit Card,Monthly
3594,1963,40,Male,Jewelry,Accessories,45.0,Iowa,M,Silver,Fall,4.4,False,False,0.0,PayPal,Fortnightly
3595,1305,64,Male,Handbag,Accessories,63.0,Montana,S,Orange,Spring,4.0,False,True,18.0,PayPal,Every 3 Months
3596,142,56,Male,Coat,Accessories,46.0,Virginia,M,Turquoise,Fall,4.9,True,True,45.0,PayPal,Weekly
3597,1534,50,Male,Sunglasses,Footwear,59.0,New Hampshire,M,Gold,Summer,3.6,False,True,16.0,Bank Transfer,Quarterly
3598,3167,19,Female,Scarf,Clothing,80.0,Georgia,M,Gold,Winter,2.7,False,False,37.0,Bank Transfer,Fortnightly
3599,1160,66,Male,Shorts,Accessories,55.0,New Hampshire,L,Blue,Fall,3.6,False,True,46.0,Venmo,Every 3 Months
3600,2714,19,Female,Hoodie,Outerwear,57.0,Mississippi,M,Magenta,Fall,3.68,False,False,20.0,Debit Card,Annually
3601,1824,62,Male,Jacket,Clothing,50.0,Louisiana,,Pink,Fall,3.78,False,False,40.0,Bank Transfer,Bi-Weekly
3602,3687,59,Female,Hoodie,Footwear,70.0,Louisiana,M,Charcoal,Spring,4.8,False,False,17.0,Cash,Bi-Weekly
3604,344,27,Male,Handbag,Footwear,39.0,Nebraska,M,Purple,Summer,4.4,True,True,26.0,Venmo,Monthly
3605,3824,50,Female,Scarf,Clothing,42.0,California,M,Gold,Summer,3.74,False,False,27.0,Bank Transfer,Weekly
3606,3881,42,Female,Shorts,Clothing,20.0,Massachusetts,M,Red,Winter,3.68,False,False,40.0,PayPal,Monthly
3607,2175,42,Male,Sandals,Accessories,49.0,Colorado,S,Olive,Spring,2.9,False,False,1.0,Cash,Annually
3608,563,53,Male,Gloves,Clothing,62.0,Missouri,M,Blue,Summer,3.5,True,True,40.0,Debit Card,Annually
3609,3822,20,Female,Belt,Footwear,48.0,Oregon,M,Gold,Summer,4.6,False,False,34.0,Credit Card,Every 3 Months
3610,2306,68,Male,Pants,Accessories,62.476190476190474,Maine,,Gold,Summer,2.6,False,False,47.0,Cash,Weekly
3611,358,18,Male,Belt,Accessories,56.0,Arkansas,M,Olive,Spring,3.75,True,True,16.0,Credit Card,Bi-Weekly
3612,3365,50,Female,Dress,Accessories,33.0,Oregon,M,Peach,Fall,3.85,False,False,7.0,Credit Card,Monthly
3613,796,39,Male,Hoodie,Footwear,26.0,New York,,Beige,Summer,4.6,True,True,0.0,Venmo,Annually
3614,278,29,Male,Boots,Clothing,60.674418604651166,Georgia,,Green,Winter,3.71,True,True,0.0,Bank Transfer,Bi-Weekly
3615,168,33,Male,Jewelry,Accessories,63.73856209150327,Arkansas,M,Green,Fall,4.0,True,True,14.0,Credit Card,Every 3 Months
3616,2050,68,Male,Gloves,Footwear,24.0,Rhode Island,L,Blue,Fall,3.62,False,False,15.0,Venmo,Annually
3618,1589,48,Male,Handbag,Accessories,24.0,Vermont,L,Cyan,Winter,3.2,False,True,3.0,Venmo,Monthly
3619,1793,38,Male,Shorts,Footwear,59.0,Iowa,M,Peach,Fall,3.0,False,False,22.0,Debit Card,Every 3 Months
3620,3802,26,Female,Hat,Clothing,84.0,Kentucky,,Peach,Spring,3.69,False,False,36.0,PayPal,Fortnightly
3621,350,37,Male,Pants,Accessories,87.0,Arizona,M,Green,Winter,3.7,True,True,3.0,Bank Transfer,Bi-Weekly
3622,2905,41,Female,Blouse,Footwear,41.0,Iowa,M,Gray,Spring,4.0,False,False,43.0,Venmo,Monthly
3623,1525,22,Male,Jewelry,Clothing,76.0,Massachusetts,L,Pink,Summer,4.4,False,True,6.0,Cash,Bi-Weekly
3624,3774,25,Female,Jewelry,Clothing,63.73856209150327,Wisconsin,,Violet,Summer,3.5,False,False,41.0,Cash,Quarterly
3625,136,43,Male,Hoodie,Footwear,81.0,Kansas,M,Purple,Fall,4.1,True,True,12.0,PayPal,Quarterly
3627,2612,33,Male,Hoodie,Outerwear,99.0,Michigan,L,Maroon,Fall,4.2,False,False,4.0,Cash,Fortnightly
3628,1541,28,Male,Shirt,Clothing,95.0,Colorado,M,Red,Winter,3.79,False,True,14.0,Bank Transfer,Monthly
3629,446,42,Male,Gloves,Footwear,55.81818181818182,Iowa,M,Olive,Fall,3.62,True,True,18.0,Venmo,Annually
3630,2491,52,Male,Shoes,Clothing,78.0,Montana,M,Gray,Spring,4.0,False,False,5.0,Cash,Every 3 Months
3631,636,27,Male,Jewelry,Clothing,59.0,South Carolina,M,Brown,Fall,4.3,True,True,0.0,Cash,Quarterly
3632,1601,20,Male,Sneakers,Footwear,58.89763779527559,Montana,S,Yellow,Spring,4.7,False,True,0.0,PayPal,Weekly
3633,3185,61,Female,Jacket,Clothing,53.0,Hawaii,,Green,Spring,4.2,False,False,30.0,Venmo,Quarterly
3634,1237,42,Male,Gloves,Accessories,68.0,New Mexico,M,White,Summer,3.62,False,True,35.0,Debit Card,Every 3 Months
3635,345,24,Male,T-shirt,Clothing,71.0,Virginia,M,Charcoal,Winter,4.0,True,True,46.0,Debit Card,Monthly
3636,2420,26,Male,Belt,Clothing,56.13846153846154,North Carolina,M,Blue,Fall,2.7,False,False,0.0,Credit Card,Every 3 Months
3637,573,56,Male,Shirt,Accessories,97.0,South Carolina,XL,Cyan,Summer,4.6,True,True,0.0,Bank Transfer,Annually
3638,1633,35,Male,Sandals,Accessories,28.0,Oregon,S,White,Summer,4.7,False,True,50.0,Debit Card,Every 3 Months
3639,435,50,Male,Shirt,Footwear,52.0,Oklahoma,L,Pink,Spring,4.0,True,True,39.0,PayPal,Every 3 Months
3640,275,59,Male,Coat,Accessories,32.0,Maryland,,Indigo,Spring,3.94,True,True,28.0,Cash,Bi-Weekly
3641,1054,59,Male,Belt,Clothing,70.0,Kansas,,Blue,Spring,3.3,False,True,10.0,Debit Card,Bi-Weekly
3642,2989,69,Female,Sweater,Clothing,55.0,Nevada,S,Pink,Spring,5.0,False,False,31.0,Debit Card,Monthly
3643,3242,50,Female,T-shirt,Accessories,58.0,Connecticut,M,Lavender,Summer,3.85,False,False,0.0,PayPal,Quarterly
3644,1334,29,Male,Backpack,Clothing,69.0,Idaho,,Lavender,Winter,2.7,False,True,0.0,Bank Transfer,Quarterly
3645,2990,46,Female,Pants,Accessories,62.476190476190474,Rhode Island,XL,Teal,Summer,4.3,False,False,6.0,Credit Card,Weekly
3646,924,55,Male,Shirt,Clothing,24.0,Arkansas,M,Silver,Spring,4.2,True,True,7.0,PayPal,Weekly
3647,1828,20,Male,Shirt,Clothing,36.0,Vermont,S,Pink,Spring,4.9,False,False,31.0,Bank Transfer,Weekly
3648,2417,59,Male,Sweater,Footwear,83.0,Nebraska,S,Black,Summer,4.0,False,False,26.0,Credit Card,Every 3 Months
3649,2428,27,Male,Jacket,Outerwear,26.0,Oregon,M,Purple,Spring,3.3,False,False,45.0,Cash,Quarterly
3650,1437,35,Male,Sweater,Footwear,83.0,Minnesota,M,Gray,Winter,3.7,False,True,23.0,PayPal,Fortnightly
3651,1020,32,Male,Coat,Clothing,76.0,Kentucky,S,Beige,Winter,3.94,True,True,33.0,Venmo,Bi-Weekly
3652,613,67,Male,Socks,Accessories,43.0,New Hampshire,,Lavender,Fall,4.6,True,True,33.0,Credit Card,Quarterly
3653,1771,53,Male,Hoodie,Accessories,22.0,Michigan,,Pink,Fall,4.3,False,False,34.0,Bank Transfer,Weekly
3654,233,54,Male,Sunglasses,Accessories,27.0,Hawaii,L,Purple,Winter,4.2,True,True,32.0,Bank Transfer,Bi-Weekly
3655,1498,69,Male,Hoodie,Outerwear,33.0,Michigan,S,Magenta,Spring,3.68,False,True,16.0,Debit Card,Every 3 Months
3656,3430,27,Female,T-shirt,Clothing,96.0,Alaska,S,Purple,Winter,4.6,False,False,34.0,Debit Card,Weekly
3657,2115,37,Male,Sandals,Clothing,60.52205882352941,Vermont,M,Magenta,Winter,2.9,False,False,12.0,Debit Card,Annually
3658,459,47,Male,Handbag,Clothing,91.0,Arkansas,L,Black,Winter,4.0,True,True,48.0,PayPal,Monthly
3659,966,43,Male,Socks,Footwear,55.0,Delaware,L,Black,Spring,5.0,True,True,10.0,Credit Card,Annually
3660,3717,57,Female,Boots,Clothing,53.0,Vermont,M,Charcoal,Fall,3.4,False,False,42.0,Debit Card,Every 3 Months
3661,3062,33,Female,Shirt,Clothing,59.0,South Dakota,L,Olive,Fall,4.5,False,False,20.0,PayPal,Every 3 Months
3662,1010,39,Male,Sneakers,Clothing,30.0,Louisiana,M,Silver,Summer,3.1,True,True,11.0,Venmo,Annually
3663,2972,30,Female,Shorts,Accessories,100.0,Utah,L,Yellow,Fall,3.9,False,False,9.0,PayPal,Every 3 Months
3664,1583,28,Male,Gloves,Accessories,41.0,Hawaii,L,Red,Spring,2.5,False,True,0.0,Cash,Monthly
3665,3650,68,Female,Shorts,Clothing,57.0,Minnesota,M,Brown,Fall,3.68,False,False,33.0,Credit Card,Fortnightly
3666,3734,25,Female,Coat,Clothing,58.0,Illinois,M,Maroon,Fall,4.7,False,False,6.0,Debit Card,Every 3 Months
3667,799,29,Male,Jeans,Clothing,39.0,Alaska,M,Violet,Spring,3.8,True,True,48.0,PayPal,Every 3 Months
3668,222,28,Male,Handbag,Accessories,68.0,North Carolina,,Magenta,Summer,3.66,True,True,6.0,Bank Transfer,Quarterly
3669,151,35,Male,T-shirt,Footwear,96.0,California,L,Cyan,Fall,4.9,True,True,17.0,Debit Card,Every 3 Months
3670,2677,43,Female,Dress,Accessories,77.0,Kentucky,M,Maroon,Spring,3.6,False,False,3.0,Cash,Fortnightly
3671,157,35,Male,Pants,Clothing,26.0,Missouri,M,Lavender,Fall,4.0,True,True,40.0,Debit Card,Annually
3672,454,54,Male,Hoodie,Accessories,59.74626865671642,Nebraska,XL,Peach,Winter,2.8,True,True,22.0,Credit Card,Weekly
3673,3090,50,Female,Blouse,Footwear,21.0,North Carolina,L,Blue,Fall,4.6,False,False,0.0,Cash,Bi-Weekly
3674,1924,64,Male,Boots,Footwear,36.0,Nebraska,XL,Blue,Summer,4.3,False,False,7.0,Cash,Annually
3675,2676,24,Female,Backpack,Clothing,38.0,Virginia,M,Peach,Winter,3.4,False,False,38.0,Cash,Bi-Weekly
3676,3383,34,Female,T-shirt,Clothing,62.5,Nebraska,M,Maroon,Spring,2.8,False,False,2.0,Bank Transfer,Weekly
3677,936,58,Male,Jewelry,Clothing,63.73856209150327,Ohio,L,White,Fall,3.78,True,True,2.0,Bank Transfer,Fortnightly
